source_file,metric_group,group_value,metric_name,metric_value
qwen_zero_shot_structured_dailydialog_results,window_size,9.0,macro_recall,0.3831477367661577
qwen_zero_shot_structured_dailydialog_results,window_size,9.0,macro_f1,0.340773870552011
qwen_zero_shot_structured_dailydialog_results,window_size,11.0,accuracy,0.6786850477200425
qwen_zero_shot_structured_dailydialog_results,window_size,11.0,macro_precision,0.3274903446559004
qwen_zero_shot_structured_dailydialog_results,window_size,11.0,macro_recall,0.4033464342674869
qwen_zero_shot_structured_dailydialog_results,window_size,11.0,macro_f1,0.3505565445378313
qwen_zero_shot_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.6468716861081655
qwen_zero_shot_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.3103270238766479
qwen_zero_shot_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.3854370775423407
qwen_zero_shot_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.3226943534236687
qwen_zero_shot_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.7104984093319194
qwen_zero_shot_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.2464163391589052
qwen_zero_shot_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.2873782251772682
qwen_zero_shot_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.247653957967735
qwen_zero_shot_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.6967126193001061
qwen_zero_shot_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.1845752524122837
qwen_zero_shot_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.2300420965834499
qwen_zero_shot_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.1911132788216028
qwen_zero_shot_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.7009544008483564
qwen_zero_shot_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.2666836277476384
qwen_zero_shot_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.3164357864357864
qwen_zero_shot_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.2703541478487424
qwen_zero_shot_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.6924708377518558
qwen_zero_shot_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.2018557079603332
qwen_zero_shot_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.2343381764434395
qwen_zero_shot_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.2054700757244769
qwen_zero_shot_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.6935312831389183
qwen_zero_shot_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.1919013242775397
qwen_zero_shot_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.2166704640388851
qwen_zero_shot_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.190950737864517
qwen_zero_shot_dailydialog_results,window_size,1.0,accuracy,0.633085896076352
qwen_zero_shot_dailydialog_results,window_size,1.0,macro_precision,0.3165837430543313
qwen_zero_shot_dailydialog_results,window_size,1.0,macro_recall,0.3585782638414218
qwen_zero_shot_dailydialog_results,window_size,1.0,macro_f1,0.3174872302433603
qwen_zero_shot_dailydialog_results,window_size,3.0,accuracy,0.6956521739130435
qwen_zero_shot_dailydialog_results,window_size,3.0,macro_precision,0.2397306008842114
qwen_zero_shot_dailydialog_results,window_size,3.0,macro_recall,0.2747069694438115
qwen_zero_shot_dailydialog_results,window_size,3.0,macro_f1,0.2340825675354828
qwen_zero_shot_dailydialog_results,window_size,5.0,accuracy,0.6903499469777307
qwen_zero_shot_dailydialog_results,window_size,5.0,macro_precision,0.2032621040642427
qwen_zero_shot_dailydialog_results,window_size,5.0,macro_recall,0.2464804201646307
qwen_zero_shot_dailydialog_results,window_size,5.0,macro_f1,0.2061404142423008
qwen_zero_shot_dailydialog_results,window_size,7.0,accuracy,0.6765641569459173
qwen_zero_shot_dailydialog_results,window_size,7.0,macro_precision,0.1403924959100329
qwen_zero_shot_dailydialog_results,window_size,7.0,macro_recall,0.1618163675181219
qwen_zero_shot_dailydialog_results,window_size,7.0,macro_f1,0.1389432590179977
qwen_zero_shot_dailydialog_results,window_size,9.0,accuracy,0.679745493107105
qwen_zero_shot_dailydialog_results,window_size,9.0,macro_precision,0.1762916913651008
qwen_zero_shot_dailydialog_results,window_size,9.0,macro_recall,0.2046039340776183
qwen_zero_shot_dailydialog_results,window_size,9.0,macro_f1,0.1761773026309742
qwen_zero_shot_dailydialog_results,window_size,11.0,accuracy,0.6882290562036055
qwen_zero_shot_dailydialog_results,window_size,11.0,macro_precision,0.1723734286583083
qwen_zero_shot_dailydialog_results,window_size,11.0,macro_recall,0.1963011221234905
qwen_zero_shot_dailydialog_results,window_size,11.0,macro_f1,0.1710753263304213
qwen_least_to_most_dailydialog_results,window_size,1.0,accuracy,0.6680805938494168
qwen_least_to_most_dailydialog_results,window_size,1.0,macro_precision,0.2602983197580863
qwen_least_to_most_dailydialog_results,window_size,1.0,macro_recall,0.2929451728494791
qwen_least_to_most_dailydialog_results,window_size,1.0,macro_f1,0.2609440784233692
qwen_least_to_most_dailydialog_results,window_size,3.0,accuracy,0.6861081654294804
qwen_least_to_most_dailydialog_results,window_size,3.0,macro_precision,0.1608029591811889
qwen_least_to_most_dailydialog_results,window_size,3.0,macro_recall,0.1891855306715987
qwen_least_to_most_dailydialog_results,window_size,3.0,macro_f1,0.1670084236304967
qwen_least_to_most_dailydialog_results,window_size,5.0,accuracy,0.6702014846235419
qwen_least_to_most_dailydialog_results,window_size,5.0,macro_precision,0.1851337504129392
qwen_least_to_most_dailydialog_results,window_size,5.0,macro_recall,0.2139906042161681
qwen_least_to_most_dailydialog_results,window_size,5.0,macro_f1,0.1879089079193632
qwen_least_to_most_dailydialog_results,window_size,7.0,accuracy,0.6744432661717922
qwen_least_to_most_dailydialog_results,window_size,7.0,macro_precision,0.1459666356796842
qwen_least_to_most_dailydialog_results,window_size,7.0,macro_recall,0.1735758737306725
qwen_least_to_most_dailydialog_results,window_size,7.0,macro_f1,0.1489732196228485
qwen_least_to_most_dailydialog_results,window_size,9.0,accuracy,0.6691410392364793
qwen_least_to_most_dailydialog_results,window_size,9.0,macro_precision,0.1174140203873652
qwen_least_to_most_dailydialog_results,window_size,9.0,macro_recall,0.1290279570981325
qwen_least_to_most_dailydialog_results,window_size,9.0,macro_f1,0.1144696730846064
qwen_least_to_most_dailydialog_results,window_size,11.0,accuracy,0.6776246023329798
qwen_least_to_most_dailydialog_results,window_size,11.0,macro_precision,0.1686937210142775
qwen_least_to_most_dailydialog_results,window_size,11.0,macro_recall,0.2082568434072193
qwen_least_to_most_dailydialog_results,window_size,11.0,macro_f1,0.1715527419624578
qwen_least_to_most_structured_dailydialog_results,window_size,1.0,accuracy,0.6108165429480382
qwen_least_to_most_structured_dailydialog_results,window_size,1.0,macro_precision,0.3246377219940356
qwen_least_to_most_structured_dailydialog_results,window_size,1.0,macro_recall,0.3930270752639173
qwen_least_to_most_structured_dailydialog_results,window_size,1.0,macro_f1,0.3377568603148994
qwen_least_to_most_structured_dailydialog_results,window_size,3.0,accuracy,0.6542948038176034
qwen_least_to_most_structured_dailydialog_results,window_size,3.0,macro_precision,0.3374921531701192
qwen_least_to_most_structured_dailydialog_results,window_size,3.0,macro_recall,0.3657650017299139
qwen_least_to_most_structured_dailydialog_results,window_size,3.0,macro_f1,0.3345587019803582
qwen_least_to_most_structured_dailydialog_results,window_size,5.0,accuracy,0.6468716861081655
qwen_least_to_most_structured_dailydialog_results,window_size,5.0,macro_precision,0.3570813051698012
qwen_least_to_most_structured_dailydialog_results,window_size,5.0,macro_recall,0.3842062542720437
qwen_least_to_most_structured_dailydialog_results,window_size,5.0,macro_f1,0.3571154061477056
qwen_least_to_most_structured_dailydialog_results,window_size,7.0,accuracy,0.6670201484623541
qwen_least_to_most_structured_dailydialog_results,window_size,7.0,macro_precision,0.3540231463398756
qwen_least_to_most_structured_dailydialog_results,window_size,7.0,macro_recall,0.4036620908331434
qwen_least_to_most_structured_dailydialog_results,window_size,7.0,macro_f1,0.3679701038670102
qwen_least_to_most_structured_dailydialog_results,window_size,9.0,accuracy,0.6585365853658537
qwen_least_to_most_structured_dailydialog_results,window_size,9.0,macro_precision,0.3819538533040613
qwen_least_to_most_structured_dailydialog_results,window_size,9.0,macro_recall,0.4304781840966051
qwen_least_to_most_structured_dailydialog_results,window_size,9.0,macro_f1,0.395327734450236
qwen_least_to_most_structured_dailydialog_results,window_size,11.0,accuracy,0.6595970307529162
qwen_least_to_most_structured_dailydialog_results,window_size,11.0,macro_precision,0.3291275351655163
qwen_least_to_most_structured_dailydialog_results,window_size,11.0,macro_recall,0.3667409263900492
qwen_least_to_most_structured_dailydialog_results,window_size,11.0,macro_f1,0.3382939033394316
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.6118769883351007
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.3904384075372333
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.5010985255346156
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.4108205250924676
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.6648992576882291
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.3064062941393628
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.3709243647840139
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.3227311881272288
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.662778366914104
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.3309560883110529
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.3765004366978051
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.3449022931985927
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.6829268292682927
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.3209979352260174
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.3617756512493355
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.3345993900196898
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.6776246023329798
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.3166102466224587
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.3798844754985106
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.3405207640097338
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.6712619300106044
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.3157948923200396
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.3633587335341721
qwen_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.3322609094058203
qwen_least_to_most_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.6850477200424178
qwen_least_to_most_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.1754761306973567
qwen_least_to_most_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.1836391483759904
qwen_least_to_most_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.1645990877008968
qwen_least_to_most_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.6977730646871686
qwen_least_to_most_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.1526903793917804
qwen_least_to_most_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.172946333637123
qwen_least_to_most_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.1498716716301791
qwen_least_to_most_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.6988335100742312
qwen_least_to_most_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.1587612751186537
qwen_least_to_most_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.1833020050125313
qwen_least_to_most_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.1541699103099376
qwen_least_to_most_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.679745493107105
qwen_least_to_most_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.1362819175735302
qwen_least_to_most_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.1573301150603782
qwen_least_to_most_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.1357068353160425
qwen_least_to_most_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.6648992576882291
qwen_least_to_most_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.1550984463870754
qwen_least_to_most_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.1790509824344411
qwen_least_to_most_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.1500458613729214
qwen_least_to_most_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.679745493107105
qwen_least_to_most_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.181682857796528
qwen_least_to_most_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.2231360327224989
qwen_least_to_most_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.1805344388776308
qwen_2_shot_dailydialog_results,window_size,1.0,accuracy,0.5503711558854719
qwen_2_shot_dailydialog_results,window_size,1.0,macro_precision,0.3200392739828686
qwen_2_shot_dailydialog_results,window_size,1.0,macro_recall,0.3601888243335612
qwen_2_shot_dailydialog_results,window_size,1.0,macro_f1,0.3156219002338151
qwen_2_shot_dailydialog_results,window_size,3.0,accuracy,0.6532343584305408
qwen_2_shot_dailydialog_results,window_size,3.0,macro_precision,0.3132993301241878
qwen_2_shot_dailydialog_results,window_size,3.0,macro_recall,0.4146369712159186
qwen_2_shot_dailydialog_results,window_size,3.0,macro_f1,0.3435233698827784
qwen_2_shot_dailydialog_results,window_size,5.0,accuracy,0.6659597030752916
qwen_2_shot_dailydialog_results,window_size,5.0,macro_precision,0.2824305117632791
qwen_2_shot_dailydialog_results,window_size,5.0,macro_recall,0.3289781271360218
qwen_2_shot_dailydialog_results,window_size,5.0,macro_f1,0.2895085885309359
qwen_2_shot_dailydialog_results,window_size,7.0,accuracy,0.6606574761399788
qwen_2_shot_dailydialog_results,window_size,7.0,macro_precision,0.1999375576250397
qwen_2_shot_dailydialog_results,window_size,7.0,macro_recall,0.2564190195769143
qwen_2_shot_dailydialog_results,window_size,7.0,macro_f1,0.2164031186910477
qwen_2_shot_dailydialog_results,window_size,9.0,accuracy,0.6585365853658537
qwen_2_shot_dailydialog_results,window_size,9.0,macro_precision,0.2094470293180099
qwen_2_shot_dailydialog_results,window_size,9.0,macro_recall,0.2572836763626238
qwen_2_shot_dailydialog_results,window_size,9.0,macro_f1,0.223876131069492
qwen_2_shot_dailydialog_results,window_size,11.0,accuracy,0.6436903499469777
qwen_2_shot_dailydialog_results,window_size,11.0,macro_precision,0.1769405404164793
qwen_2_shot_dailydialog_results,window_size,11.0,macro_recall,0.2273185488974962
qwen_2_shot_dailydialog_results,window_size,11.0,macro_f1,0.1920560656591825
qwen_2_shot_structured_dailydialog_results,window_size,1.0,accuracy,0.5800636267232238
qwen_2_shot_structured_dailydialog_results,window_size,1.0,macro_precision,0.2592153571011056
qwen_2_shot_structured_dailydialog_results,window_size,1.0,macro_recall,0.3166071745019113
qwen_2_shot_structured_dailydialog_results,window_size,1.0,macro_f1,0.26634474452259
qwen_2_shot_structured_dailydialog_results,window_size,3.0,accuracy,0.6712619300106044
qwen_2_shot_structured_dailydialog_results,window_size,3.0,macro_precision,0.2661417832255327
qwen_2_shot_structured_dailydialog_results,window_size,3.0,macro_recall,0.3554587225639857
qwen_2_shot_structured_dailydialog_results,window_size,3.0,macro_f1,0.2871186229504735
qwen_2_shot_structured_dailydialog_results,window_size,5.0,accuracy,0.6521739130434783
qwen_2_shot_structured_dailydialog_results,window_size,5.0,macro_precision,0.2031303247840026
qwen_2_shot_structured_dailydialog_results,window_size,5.0,macro_recall,0.2659920002025265
qwen_2_shot_structured_dailydialog_results,window_size,5.0,macro_f1,0.2201534712941538
qwen_2_shot_structured_dailydialog_results,window_size,7.0,accuracy,0.6712619300106044
qwen_2_shot_structured_dailydialog_results,window_size,7.0,macro_precision,0.18613275108023
qwen_2_shot_structured_dailydialog_results,window_size,7.0,macro_recall,0.2486519328624591
qwen_2_shot_structured_dailydialog_results,window_size,7.0,macro_f1,0.2038102038654974
qwen_2_shot_structured_dailydialog_results,window_size,9.0,accuracy,0.6670201484623541
qwen_2_shot_structured_dailydialog_results,window_size,9.0,macro_precision,0.1746335905823189
qwen_2_shot_structured_dailydialog_results,window_size,9.0,macro_recall,0.2279309384572542
qwen_2_shot_structured_dailydialog_results,window_size,9.0,macro_f1,0.1890319393843665
qwen_2_shot_structured_dailydialog_results,window_size,11.0,accuracy,0.6521739130434783
qwen_2_shot_structured_dailydialog_results,window_size,11.0,macro_precision,0.1699408264901526
qwen_2_shot_structured_dailydialog_results,window_size,11.0,macro_recall,0.2154439128123338
qwen_2_shot_structured_dailydialog_results,window_size,11.0,macro_f1,0.1812083928779848
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.6341463414634146
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.2214635356447042
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.3033213198284968
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.2447832382091612
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.6691410392364793
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.2176702531858168
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.298022259505513
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.2402929860454234
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.6733828207847296
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.1753790829730495
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.2323417128680286
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.191013550552191
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.6744432661717922
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.1793491032776747
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.2459907886599616
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.1984097016409752
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.6744432661717922
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.1995009898689596
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.278083028083028
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.2211260262741195
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.6818663838812301
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.1451714246680567
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.1923480716050375
qwen_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.1573420931769977
qwen_2_shot_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.5217391304347826
qwen_2_shot_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.3211550069005741
qwen_2_shot_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.3556637806637807
qwen_2_shot_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.3118948268025101
qwen_2_shot_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.6500530222693531
qwen_2_shot_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.310357084155161
qwen_2_shot_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.3994954241664767
qwen_2_shot_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.3333638916021904
qwen_2_shot_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.679745493107105
qwen_2_shot_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.2774304086933095
qwen_2_shot_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.3403094858358016
qwen_2_shot_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.2949835724193179
qwen_2_shot_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.6712619300106044
qwen_2_shot_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.1995032420663816
qwen_2_shot_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.250032131611079
qwen_2_shot_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.2118954662572368
qwen_2_shot_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.6765641569459173
qwen_2_shot_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.1929289267360994
qwen_2_shot_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.2376531154726643
qwen_2_shot_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.2049020018328895
qwen_2_shot_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.6712619300106044
qwen_2_shot_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.1896831071205636
qwen_2_shot_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.2368746541678872
qwen_2_shot_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.2031246954174588
